Account / 账号,Nickname / 昵称,Screenshot Name / 截图名称,Rank in Account / 账号内排序,Drama ID / 短剧ID,English Title / 英文剧名,Chinese Title / 中文剧名,Publish Time / 发布时间,Episodes / 集数,Views / 观看数,Duration Seconds / 总时长(秒),Duration Minutes / 总时长(分钟),Limited Free / 是否限免,English Themes / 英文题材,Chinese Themes / 中文题材,English Description Preview / 英文简介预览,Chinese Description / 中文简介,Description Truncated / 简介是否截断,Drama Link / 短剧链接,Source Profile URL / 来源主页
aidramalabs_pulse0,Shape of Desire,Shape of Desire,231,ID 7634654852370486293,The Housekeeper Was the CEO’s Missing Wife,管家是总裁失踪的妻子,2026-05-01 09:58:27,29,1575152,1606,26.8,是 / Yes,Family Feud、Reconciliation、Family & Ethics,家庭恩怨、和解、家庭与道德,"After losing her memory, Ella becomes a housekeeper in a CEO’s mansion—never knowing she is his missing wife. As hidden rooms, old letters, and buried lies surface, she and Daniel uncover the conspiracy that stole her identity, marriage, and past.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,232,ID 7563979664163705887,Bound to the Billionaire,与亿万富翁绑定,2025-10-22 23:48:13,5,62914728,413,6.9,是 / Yes,Family Feud、dark romance、Revenge,家庭恩怨、黑暗浪漫、复仇,"A waitress forced into a contract marriage with a billionaire discovers their families share a dark, twisted history of revenge, kidnapping, and forbidden love.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,233,ID 7572137602690864158,Agreement boyfriend 72hours,协议男友72小时,2025-11-15 19:58:39,5,819904,345,5.8,是 / Yes,Revenge、Celebrity、Contract Lovers,复仇、名人、合约爱好者,Fake relationship turned real. Deadly game unveiled.,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,234,ID 7595876998397072414,The Nerd's Forbidden Romance,书呆子的禁忌浪漫,2026-01-17 01:17:56,1,642320,106,1.8,是 / Yes,Romantic Complications、Superior and Inferior,浪漫并发症、强弱逆袭,The Nerd's Forbidden Romance,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,235,ID 7639314190527861776,Pregnant and Banished: The Tycoon's Return,怀孕与放逐：大亨归来,2026-05-14 09:52:55,10,57513008,597,9.9,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,Pregnant and Banished: The Tycoon's Return,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,236,ID 7612870289445245983,My Mafia Devil Husband: King’s Forced Bride,我的黑手党恶魔丈夫：国王的强迫新娘,2026-03-05 09:32:53,55,129582779,3399,56.6,是 / Yes,Family Feud、Revenge,家庭恩怨、复仇,"My Mafia Devil Husband, charming and strong",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,237,ID 7581404359867536415,The Trillionaire Janitor: Trash to Tycoon,亿万富翁清洁工：垃圾到大亨,2025-12-08 18:31:19,8,18189895,600,10.0,是 / Yes,Revenge、Redemption、Family Feud,复仇、赎回、家庭恩怨,Billionaire disguises as janitor for brutal revenge……,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,238,ID 7639357180482917396,Fairytale Villains Are My Employees Now,童话里的恶棍现在是我的员工,2026-05-14 19:40:12,20,775943,1123,18.7,是 / Yes,Revenge、Fantasy、Lost Child,复仇、奇幻、丢失的孩子,"Every fairytale villain just got fired — now a fearless boss babe runs the only company crazy enough to hire them, but taming Big Bad Wolves and wicked witches is nothing compared to the ancient evil that wants her throne.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,239,ID 7593314722842448927,My blind wife,我的盲人妻子,2026-01-10 10:43:47,1,839578,27,0.5,是 / Yes,Revenge、Family Feud、dark romance,复仇、家庭恩怨、黑暗浪漫,My blind wife,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,240,ID 7575034243718386719,Fated to My Mafia Priest,命中注定我的黑手党牧师,2025-11-21 23:07:41,10,10849553,818,13.6,是 / Yes,dark romance、Family & Ethics、Family Feud,黑暗浪漫、家庭与道德、家庭恩怨,"Is his love my salvation, or my danger?",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,241,ID 7574306493973943327,The Queen's Revenge Game,女王的复仇游戏,2025-11-19 19:21:09,5,46252893,377,6.3,是 / Yes,Contract Lovers、Revenge、Family Feud,合约爱好者、复仇、家庭恩怨,"A contract marriage, a fake death, and the most shocking wedding crash in history.",,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,242,ID 7562192431857488910,Second Chance with My Billionaire Husband,与我的亿万富翁丈夫的第二次机会,2025-10-17 23:03:47,7,20577315,971,16.2,是 / Yes,Family Feud、Love After Marriage、Love After Divorce,家庭恩怨、婚后的爱情、离婚后的爱情,Can a fake marriage spark a real second chance?,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,243,ID 7604526773237306398,Credits to Love,爱的积分,2026-02-12 20:03:50,20,7505110,1667,27.8,是 / Yes,Revenge、Love Triangle、Celebrity,复仇、三角恋、名人,No one can steal her talent and credits to love.,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,244,ID 7639329973153600532,Hexing My Ex's Wedding,对我前任的婚礼施咒,2026-05-15 07:00:53,29,873260,1749,29.1,是 / Yes,Enemies to Lovers、Revenge、Fantasy,从敌人到恋人、复仇、奇幻,Hexing My Ex's Wedding,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,245,ID 7623427958463779871,My Racer Mechanic Boyfriend,我的赛车机械师男友,2026-04-05 20:27:43,31,26355894,1977,33.0,是 / Yes,Action、Celebrity、Flipped,行动、名人、翻转,My Racer Mechanic Boyfriend,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,246,ID 7640607715630781461,The Broke Mom's Billion-Dollar Secret,破产妈妈的十亿美元秘密,2026-05-18 13:44:20,21,27323628,1600,26.7,是 / Yes,Revenge、Family Feud,复仇、家庭恩怨,The Broke Mom's Billion-Dollar Secret,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
aidramalabs_pulse0,Shape of Desire,Shape of Desire,247,ID 7551821937102738446,The CEO's Secret Wife,总裁的秘密妻子,2025-09-20 00:42:38,35,79773612,3312,55.2,是 / Yes,Family Feud、Love After Divorce,家庭恩怨、离婚后的爱情,Can a fake marriage spark a real second chance?,,否 / No,,https://www.tiktok.com/@aidramalabs_pulse0
shortdramatime,shortdramatime,shortdramatime,1,ID 7650740401636217872,"Don't Mess With the Bride, She's the Real Boss",别惹新娘，她才是真正的老板,2026-06-28 08:30:00,30,854718,1900,31.7,是 / Yes,Revenge、Family Feud、Contract Lovers,复仇、家庭恩怨、合约爱好者,"A world-renowned wedding planner returns to marry her longtime fiancé, only to discover he is marrying another woman; teaming up with a disgraced billionaire heir in a fake relationship, she exposes a web of betrayal and corruption, turning their fake love into the real thing.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,2,ID 7655317506655884296,Provoking Rose,挑衅玫瑰,2026-06-26 08:00:01,65,806226,7011,116.8,是 / Yes,Family Feud、Romantic Complications、Reconciliation,家庭恩怨、浪漫并发症、和解,"After 18 years of being treated as a fake heiress, Rose is unceremoniously dumped in a 'poor slum' when the real daughter returns. But the ultimate plot twist? That slum is actually the country’s most exclusive billionaire enclave! Overnight, she goes from a discarded elite fake to the true princess of the ultimate billionaire family. With her doting biological parents spoiling her rotten, her only problem is her arrogant ex-fiancé—who dumped her, only to come crawling back and obsessively chase her down.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,3,ID 7655875693510906901,He Shines Like The Galaxy,他像银河一样闪耀,2026-06-27 09:09:11,61,828831,7970,132.8,是 / Yes,Family Feud、Married Life、Love After Marriage,家庭恩怨、婚姻生活、婚后的爱情,"On their marriage registration day, the heroine waited nine times for her fiancé, who was busy proposing to his first love. She broke up with him, married a wealthy man on impulse, and later found she was his long-lost beloved.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,4,ID 7650781632307565589,Undercover Bride of the Tyrant CEO,卧底暴君新娘CEO,2026-07-03 08:30:00,32,324872,3096,51.6,是 / Yes,Family Feud、Contract Lovers、Romantic Complications,家庭恩怨、合约爱好者、浪漫并发症,"Bought by Duke Kieran to repay debts, Wren discovers their secret betrothal and his immortality. They break the blood oath, and she must sacrifice twenty years of life to save his fading lifespan.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,5,ID 7652698882383680520,The Billion Dollar Bride,十亿美元的新娘,2026-06-29 16:30:01,68,2517779,6608,110.1,是 / Yes,Real/Fake Heir/Heiress、Mistaken Identities、Family Feud,真/假继承人/女继承人、错误的身份、家庭恩怨,"She lived as a nobody, married to a billionaire who knew her secret all along. When the most powerful family in the nation comes to claim their lost princess, the woman who stole her identity will lose everything.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,6,ID 7652245324451124244,Fatal Empathy,致命的同理心,2026-07-04 12:30:02,40,394951,3506,58.4,是 / Yes,Romantic Complications、Contract Lovers、Family Feud,浪漫并发症、合约爱好者、家庭恩怨,"Billionaire tycoon Damon and elite hacker Elena enter a contractual marriage for family interests, only to be trapped by an absolute empathy curse that lets them share every pain and sensation; they grow from wary strangers to soulmates amid life-or-death crises plotted by hypocritical gentleman Ethan, and finally break the curse, defeat the scheming villain, and embrace genuine lifelong love.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,7,ID 7650781630864725013,Fragments of Memory,记忆碎片,2026-06-27 10:30:00,50,841226,4383,73.0,是 / Yes,Mystery、Family Feud、dark romance,神秘、家庭恩怨、黑暗浪漫,"After losing her memory, she finds her ""husband"" is a total stranger hiding dark secrets. Suspicious drugs and altered photos prove her life is a carefully crafted lie. With everyone around her deceiving her, she must piece together fragments of the past. Is the man beside her a protector, or a monster who stole her life? Will she find her way back to her true love?",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,8,ID 7658010125034247184,A Belated Confession,迟来的忏悔,2026-07-03 14:35:39,70,393961,7937,132.3,是 / Yes,Reconciliation、Romantic Complications、Family Feud,和解、浪漫并发症、家庭恩怨,"Chloe Hale looks identical to Alex Wilson’s long-lost first love Eva. After a one-night stand, she enters a contract marriage with him to pay for her mom’s medical bills. Tormented by schemes at Wilson Group, cold-hearted Alex slowly falls for her and secretly protects her. The shocking truth hits—Chloe IS Eva. When her lost memories return, Alex makes up for every regret with a dream wedding, and they finally get their happy ending.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,9,ID 7652698875476923400,Seducing the Devil CEO,引诱恶魔总裁,2026-07-03 08:30:02,80,358106,8215,136.9,是 / Yes,Married Life、Love Triangle、Family Feud,婚姻生活、三角恋、家庭恩怨,"A coldly brilliant divorce lawyer who survived a brutal assault in her youth—choosing to stay alive rather than die defending her """"honor,"""" only to be branded and abandoned for that choice—is engaged to the powerful man who once rescued her, until she discovers he has been cheating on her all along. Refusing to punish herself for his betrayal, she calls off the wedding and recklessly takes his shameless playboy best friend to bed as revenge, never imagining that this so-called scoundrel is in fact the broken boy she once talked down from the edge years ago—a man who has quietly loved her ever",,是 / Yes,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,10,ID 7650745553982493714,My King Boss is a Hidden Legend,我的王老大是隐藏的传奇,2026-06-27 12:30:02,72,820688,7327,122.1,是 / Yes,City、Sudden Wealth,城市、暴富,"An entrepreneur on the brink of bankruptcy unexpectedly gains a system that returns ten times whatever he spends on his employees. To keep his last six staff members from leaving, he poses as a wealthy heir and showers them with money—only to accidentally lead his team to a stunning comeback, crush his ex-girlfriend's scheming family, and transform his dying company into a business success story.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,11,ID 7658339926724645909,End of the Eight-Year Lie,八年谎言的终结,2026-07-05 08:00:00,34,318764,3738,62.3,是 / Yes,First Love & Substitute、Family Feud、Contract Lovers,初恋与替身、家庭恩怨、合约爱好者,"Eight years ago, Joy signed a contract to stay with Simon to repay his mother’s favor, enduring his cold indifference while mending his heart broken by his first love. Once their deal ended after his ex’s return ruined everything, Joy left without a second thought, leaving divorce papers behind and abandoning the man she could never warm.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,12,ID 7650776469198689297,The Spoiled Wife Has All the Luck,被宠坏的妻子运气很好,2026-07-02 16:30:01,66,833421,8153,135.9,是 / Yes,Love After Marriage、Romantic Complications、City,婚后的爱情、浪漫并发症、城市,"After a wild one-night stand, she enters a flash marriage with a stranger—who turns out to be a powerful billionaire! When a jealous rival tries to ruin her career, her protective CEO husband steps in to crush the haters and help her conquer it all.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,13,ID 7658102052450767890,The Contract Wife's Million Countdown,契约妻的百万倒计时,2026-07-03 09:09:41,29,866565,1671,27.9,是 / Yes,Contract Lovers、Forced Love、Family Feud,合约爱好者、强迫的爱、家庭恩怨,"""Forced into a contract marriage with a cold and ruthless billionaire to save her mother, a small-town girl discovers she has only 30 days to live and finally fights back—only to uncover a long-forgotten childhood bond that ties their destinies together.""",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,14,ID 7656612737032180757,His Misjudged Pregnant Bride.,他误判了怀孕的新娘。,2026-06-29 08:50:00,41,3943256,3340,55.7,是 / Yes,Family Feud、Redemption、Love After Divorce,家庭恩怨、赎回、离婚后的爱情,"An unexpected pregnancy led to misunderstandings. After the truth came to light, the wealthy heir fell for her and wholeheartedly protected her and the unborn twins. Plagued by schemes and family troubles, the young woman left in despair. Bound together through life-or-death moments, all rifts were mended. They finally stayed together, finding redemption and true love in each other.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,15,ID 7657955918797198352,The Guide to Being a Substitute for White Moonlight,白月光替代品指南,2026-07-03 14:34:54,90,395479,7792,129.9,是 / Yes,First Love & Substitute、Family Feud、Mistaken Identities,初恋与替身、家庭恩怨、错误的身份,"elaine a heiress from a top-tier wealthy family, and leon, the president of a conglomerate, were a loving couple. On their wedding day, an accident occurred, and elaine disappeared and was presumed dead. However, elaine had only suffered amnesia and was taken in by Lee's mother. Because she resembled Kira, Damon's wife who was murdered, Damon fabricated a new identity for her (Kira) to attract attention and to covet elaine. Kira, unwilling to marry Damon, ran away and fortunately met leon.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,16,ID 7650745563394774034,His Fangs Found the Wrong Boy,他的獠牙找错了男孩,2026-07-02 08:30:01,30,770121,3725,62.1,是 / Yes,Revenge、Love Triangle、Vampire,复仇、三角恋、吸血鬼,"To avenge her slaughtered family, a hidden vampire queen disguises herself as a boy to infiltrate an elite all-boys academy. But when the ruthless campus captain and her loyal childhood bestie both discover her secret, survival becomes a deadly game of obsession and revenge.""",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,17,ID 7652240169399178258,The Young Lady Stops Pretending,年轻女士停止伪装,2026-06-28 10:30:00,83,883826,7735,128.9,是 / Yes,Mistaken Identities、Family Feud、Married Life,错误的身份、家庭恩怨、婚姻生活,"Three years ago, Elena Sterling, the young lady of the Sterling family, accidentally fell into the water and was rescued by the head of the Vanderbilt family. To repay the kindness, she deliberately concealed her identity as the daughter of the richest man and married his son, Alexander Vanderbilt. Secretly, she silently supported Alexander’s career—she even devoted the Sterling family’s resources to secure a 100-billion-yuan contract for the Vanderbilt family.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,18,ID 7655317486619120647,The Billionaire CEO Dotes on His Stand-In Wife,亿万富翁首席执行官宠爱他的替身妻子,2026-06-26 08:00:01,101,2279888,8281,138.0,是 / Yes,Family Feud、Married Life、Mistaken Identities,家庭恩怨、婚姻生活、错误的身份,"：A country girl with scars substitutes for her sister, marrying the most powerful man. By day, she’s a humble maid; by night, she removes her scars, revealing a stunning face, acting as the billionaire’s stand-in wife. When the secret leaks, socialites wait for her downfall—but instead, she lives a overpowered life: perfumery, medicine, dazzling everyone. The CEO becomes a wife-slave, cherishing her: ""Mine—don’t touch!""",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,19,ID 7655332650143683592,"My Husband, theAmnesiac Wolf",我的丈夫失忆狼,2026-06-26 08:00:02,67,42367009,6137,102.3,是 / Yes,Family Feud、Reconciliation、Married Life,家庭恩怨、和解、婚姻生活,"Trapped in a loveless marriage for three years, she was treated as a prisoner by her cruel husband. After a car accident, he loses his memory and develops the primal instincts of a loyal wolf, obeying her every command. She seizes the chance for revenge, only to uncover his tragic secrets. Can their broken hearts find healing together?",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,20,ID 7658010123989799937,Frozen Betrayal72Hours,冰冻背叛72小时,2026-07-03 14:35:43,70,379736,8324,138.7,是 / Yes,Love Triangle、Revenge、Family Feud,三角恋、复仇、家庭恩怨,"This drama follows Zoe, the reborn heiress to the Ashford Group, who is locked in a subzero cold storage as part of a conspiracy orchestrated by her fiancé Leo and adopted sister Claire. She survives three days in the desperate situation with her tenacious will to live. After being rescued, she exposes their plot to seize the company, takes back the group, and brings the wrongdoers to justice.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,21,ID 7652240174054855687,My Sweet and Clingy Husband,我的甜蜜又粘人的丈夫,2026-07-03 17:30:01,98,845218,9202,153.4,是 / Yes,Married Life、Family Feud、Contract Lovers,婚姻生活、家庭恩怨、合约爱好者,"After dreaming of a future where her husband falls for another woman and drives her to a tragic end, a wife wakes up determined to change her fate—starting with three hard slaps across his face.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,22,ID 7652245324337009685,The Clairvoyant Bride of the Magnate,千里眼的大亨新娘,2026-06-27 16:30:00,71,847381,5264,87.7,是 / Yes,Contract Lovers、Revenge、Family Feud,合约爱好者、复仇、家庭恩怨,"Reborn after being murdered by her stepmother and cousin, a young woman enters a contract marriage with a powerful man to exact her revenge, uncover hidden family secrets, and ultimately find justice, love, and her true identity.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,23,ID 7652698874998232072,The CEO's Contract Wife,总裁的契约妻,2026-06-28 16:30:02,58,9371390,5648,94.1,是 / Yes,Reconciliation、Married Life、Family Feud,和解、婚姻生活、家庭恩怨,"Ordinary girl Gu Xixi and CEO Yin Sichen have a contract marriage after an accidental night and pregnancy. They overcome hardships, fall in love and live happily with their baby.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,24,ID 7650781631661839380,Claimed by the Vampire Duke,被吸血鬼公爵认领,2026-07-02 12:30:01,30,767618,2113,35.2,是 / Yes,Romantic Complications、Vampire、Contract Lovers,浪漫并发症、吸血鬼、合约爱好者,A human girl becomes the hunted blood source that could either save a vampire duke’s house—or tear it apart.,,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,25,ID 7655332602496865298,The End Of Mother,母亲的终结,2026-06-26 08:00:02,67,1406101,5097,85.0,是 / Yes,Fantasy、Lost Child、Body Swaps,奇幻、丢失的孩子、身体交换,"After unexpectedly waking up in her daughter's body, a mother uncovers the horrific truth of her child's suffering and orchestrates a chilling, meticulous revenge.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,26,ID 7652698875539264519,Reborn from the Cell Reclaiming My Crown,从细胞中重生夺回我的王冠,2026-06-30 17:30:01,60,4377504,7518,125.3,是 / Yes,Real/Fake Heir/Heiress、Mistaken Identities、Family Feud,真/假继承人/女继承人、错误的身份、家庭恩怨,"Seraphina Miller, the true heiress of the wealthy Sterling family, is framed for a murder committed by the fake heiress and forced by her own biological parents to serve three years in prison. Upon her release, she vows revenge and crashes the fake heiress's extravagant birthday party to reclaim her identity.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,27,ID 7649748055037793301,My Dog Does My Job,我的狗做我的工作,2026-06-26 08:30:00,40,765360,2999,50.0,是 / Yes,Workplace、Superior and Inferior、Body Swaps,职场、强弱逆袭、身体交换,"An overworked office worker and her loyal Border Collie accidentally swap souls after a lightning strike, turning a toxic workplace upside down as a dog trapped in a human body takes on office politics with pure canine instinct.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,28,ID 7652245324001809428,A Brave Mother's Redemption,勇敢母亲的救赎,2026-06-27 14:30:01,71,801732,6349,105.8,是 / Yes,Reconciliation、Revenge、Family Feud,和解、复仇、家庭恩怨,"After giving birth, Emma becomes a wet nurse for the wealthy family in a desperate attempt to rescue her daughter from her abusive in-laws, only to reunite with Mr. Mason, the powerful CEO who has secretly loved her for years. As she faces family betrayal, dangerous schemes, and a long-buried past, Emma must fight to reclaim her child, rediscover her dreams, and uncover the truth that has been hidden for years.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,29,ID 7652245322773058580,Blood for Blood: The Witch's Crimson Curse,血债血偿：女巫的猩红诅咒,2026-07-04 08:30:02,40,375663,2797,46.6,是 / Yes,Fantasy、Revenge,奇幻、复仇,"Billionaire Lia was betrayed by her husband Frank and her adopted younger sister Chloe, and died in a car accident. After her death, she struck a blood pact with the witch Selena to be resurrected, and cast a vicious curse on Frank: whenever he feels lust for any other woman, he will be afflicted with endless menstrual bleeding.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,30,ID 7655317422953616392,You Belong With Me,你是属于我的,2026-06-26 08:00:01,58,2663351,6378,106.3,是 / Yes,Reconciliation、Love After Divorce、Family Feud,和解、离婚后的爱情、家庭恩怨,"Scarlett and Harrison had a four-year contract secret marriage. When Harrison’s first love came back, Scarlett filed for divorce, found she was pregnant, and Harrison realized he truly loved her instead of just being possessive.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,31,ID 7652698877245608978,"Sweet Lies, Deadly Trap",甜蜜的谎言，致命的陷阱,2026-06-29 12:30:00,60,1359459,7996,133.3,是 / Yes,Married Life、City、Love Triangle,婚姻生活、城市、三角恋,"Driven by insatiable ambition and reckless greed, Ethan Vance, a brilliant but ruthless private hospital executive, stops at nothing to climb the corporate ladder. He manipulates, exploits, and betrays the women in his life, treating them as mere stepping stones for his meteoric rise to power. However, his web of deceit unravels when his newlywed wife, Sophia, discovers his ultimate betrayal. Turning the tables, Sophia secretly allies with Ethan’s meticulous sister, Emily, and his former mistress, Vivian. Together, the trio of scorned women orchestrate a flawless, high-stakes insurance and cor",,是 / Yes,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,32,ID 7652240169814348818,"When the daughter returned, her ex-husband couldn't climb high",女儿回来，前夫爬不高,2026-06-28 14:30:00,72,12889729,7557,126.0,是 / Yes,Family Feud、Reconciliation、Love After Divorce,家庭恩怨、和解、离婚后的爱情,"Elias Grayson and Charlotte Miller were separated in childhood and exchanged keepsakes with each other. After growing up, they got married but failed to recognize one another. Manipulated by others, Elias Grayson treated Charlotte Miller cruelly. When Charlotte Miller fell into utter despair, she discovered her true identity as Iris Sylvester, the heiress of a prestigious clan, and began to fight back fiercely. It was then that Elias Grayson realized Charlotte Miller was his long-cherished white moonlight. He spared no effort to atone for his mistakes and win her back, and finally regained his",,是 / Yes,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,33,ID 7650771336008651796,My Devil Butler,我的恶魔管家,2026-07-03 12:30:01,30,370204,2126,35.4,是 / Yes,Family Feud、Crime、Contract Lovers,家庭恩怨、犯罪、合约爱好者,"FBI undercover Kate marries Lucian falsely for a mission, only to find he is also a secret agent. He rescues pregnant kidnapped Kate, knowing her child is from her late partner but still protects her.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,34,ID 7658009844112233489,Dino Betrayal Reborn,恐龙背叛重生,2026-07-03 14:35:17,70,1621717,6804,113.4,是 / Yes,Lost Child、Adventure、Fantasy,丢失的孩子、冒险、奇幻,"Liam is reborn into a dinosaur crisis. His family favors adopted son Noah. Greed for dinosaur eggs brings disaster, and only Liam escapes alone in the end.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,35,ID 7655317323544417287,The Lucky Sweet Wife in a Secret Marriage,秘密婚姻中幸运的甜蜜妻子,2026-06-26 08:00:02,65,1782588,7645,127.4,是 / Yes,Married Life、Love After Marriage、Family Feud,婚姻生活、婚后的爱情、家庭恩怨,"A young woman has a whirlwind marriage to a wealthy heir. While interning at his family’s firm, she faces bullying and framing from a jealous rival. Gradually winning over her new stepchild with kindness and talent, she clears up misunderstandings with her husband and uncovers a shocking family secret, leading to a happy ending.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,36,ID 7652245323830187028,Revenge of the Disguised Bride,乔装新娘的复仇,2026-07-04 10:30:01,30,466380,2942,49.0,是 / Yes,Family Feud、Revenge、Contract Lovers,家庭恩怨、复仇、合约爱好者,"An assassin fakes a marriage to expose corporate money laundering, only to be outwitted by her CEO target, who knows her secret and pulls her into a dangerous choice between mission and love.",,否 / No,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,37,ID 7658351567690552337,His Regret Came Too Late,他的后悔来得太晚了,2026-07-04 08:00:01,73,400817,8149,135.8,是 / Yes,Family Feud、Reconciliation、Love After Divorce,家庭恩怨、和解、离婚后的爱情,"The female lead loved the male lead devotedly for ten years and always stayed by his side. The second female lead repeatedly framed her and staged a false injury. The male lead believed the lies and abandoned the heroine in the countryside. She suffered a head trauma and lost all memories of him after surgery. The male lead thought she was just playing hard to get. The heroine cut off all contact with him and met the gentle second male lead through an arranged marriage. When the male lead finally saw through the villain’s tricks, he was filled with regret and tried hard to win her back. But th",,是 / Yes,,https://www.tiktok.com/@shortdramatime
shortdramatime,shortdramatime,shortdramatime,38,ID 7655332629453427720,The One I Love Hurts Me The Most,我爱的人伤我最深,2026-06-26 08:00:02,66,835315,6340,105.7,是 / Yes,Betrayal、City,背叛、城市,"Elowen has developed a Quantum AI that will usher in a new era, but she was robbed of her achievements by Shirley, the general Manager of the research and development department of the Quantum Company, on the day of the press conference.Elowen was expelled from the venue without a defense, and on the way home, she was framed by Shirley and her fiancé Hayden, causing a sudden change in her life. Elowen was reborn and returned to the day before the Quantum AI conference. With the hatred of her previous life, she was determined to make the traitors pay a heavy price.",,否 / No,,https://www.tiktok.com/@shortdramatime
